Z_real,Z_imag,Spectrum_Number,Frequency_Hz
1.481863835481e+02,-6.282197240019e+00,15,1.000000000000e+01
1.486768802514e+02,-4.779467538269e+00,15,7.196856730012e+00
1.490275937970e+02,-3.630155836676e+00,15,5.179474679231e+00
1.492809762247e+02,-2.753924614432e+00,15,3.727593720315e+00
1.494657018382e+02,-2.087383409825e+00,15,2.682695795280e+00
1.496014036346e+02,-1.581163667130e+00,15,1.930697728883e+00
1.497017174321e+02,-1.197149410958e+00,15,1.389495494373e+00
1.497762461686e+02,-9.060859558548e-01,15,1.000000000000e+00
1.498318395360e+02,-6.856120074319e-01,15,7.196856730012e-01
1.498734386497e+02,-5.186850570096e-01,15,5.179474679231e-01
1.499046422078e+02,-3.923434036791e-01,15,3.727593720315e-01
1.499280921646e+02,-2.967439661496e-01,15,2.682695795280e-01
1.499457406907e+02,-2.244202457969e-01,15,1.930697728883e-01
1.499590377585e+02,-1.697131560479e-01,15,1.389495494373e-01
1.499690647450e+02,-1.283361156648e-01,15,1.000000000000e-01
1.499766307130e+02,-9.704364770513e-02,15,7.196856730012e-02
1.499823424874e+02,-7.337935566446e-02,15,5.179474679231e-02
1.499866560777e+02,-5.548454599834e-02,15,3.727593720315e-02
1.499899146628e+02,-4.195306111821e-02,15,2.682695795280e-02
1.499923767983e+02,-3.172125368822e-02,15,1.930697728883e-02
1.499942374498e+02,-2.398464565304e-02,15,1.389495494373e-02
1.499956437282e+02,-1.813482858571e-02,15,1.000000000000e-02
1.028357401132e+01,-1.142191028680e+00,16,1.000000000000e+05
1.037857740878e+01,-1.508786902829e+00,16,7.196856730012e+04
1.050684018156e+01,-1.992210964982e+00,16,5.179474679231e+04
1.068101109106e+01,-2.629036770152e+00,16,3.727593720315e+04
1.091920742410e+01,-3.466750736752e+00,16,2.682695795280e+04
1.124775135330e+01,-4.566546701410e+00,16,1.930697728883e+04
1.170542459121e+01,-6.006403887716e+00,16,1.389495494373e+04
1.235007870826e+01,-7.883995015034e+00,16,1.000000000000e+04
1.326879055913e+01,-1.031834284426e+01,16,7.196856730012e+03
1.459303717117e+01,-1.344792138675e+01,16,5.179474679231e+03
1.652012499662e+01,-1.742069083980e+01,16,3.727593720315e+03
1.934014382048e+01,-2.236804342649e+01,16,2.682695795280e+03
2.346147738193e+01,-2.835045886265e+01,16,1.930697728883e+03
2.941357265735e+01,-3.526196266081e+01,16,1.389495494373e+03
3.778237878693e+01,-4.269536715234e+01,16,1.000000000000e+03
4.901861130740e+01,-4.982061348445e+01,16,7.196856730012e+02
6.310685436653e+01,-5.541272822387e+01,16,5.179474679231e+02
7.925102666051e+01,-5.818857856564e+01,16,3.727593720315e+02
9.590459763056e+01,-5.740002315624e+01,16,2.682695795280e+02
1.113115748529e+02,-5.326728051471e+01,16,1.930697728883e+02
1.242121504147e+02,-4.684537526569e+01,16,1.389495494373e+02
1.341728129824e+02,-3.945578914244e+01,16,1.000000000000e+02
1.414258209597e+02,-3.217313194678e+01,16,7.196856730012e+01
1.465139955181e+02,-2.563492084226e+01,16,5.179474679231e+01
1.500135979673e+02,-2.010011343846e+01,16,3.727593720315e+01
1.524043101282e+02,-1.558795731822e+01,16,2.682695795280e+01
1.540408972133e+02,-1.199819991889e+01,16,1.930697728883e+01
1.551697830742e+02,-9.187587711971e+00,16,1.389495494373e+01
1.559567282080e+02,-7.010247308942e+00,16,1.000000000000e+01
1.565117413699e+02,-5.335514086495e+00,16,7.196856730012e+00
1.569077136961e+02,-4.053657024523e+00,16,5.179474679231e+00
1.571932336128e+02,-3.075841721296e+00,16,3.727593720315e+00
1.574010385406e+02,-2.331738640905e+00,16,2.682695795280e+00
1.575534808478e+02,-1.766455509387e+00,16,1.930697728883e+00
1.576660411007e+02,-1.337549518693e+00,16,1.389495494373e+00
1.577495921252e+02,-1.012412214269e+00,16,1.000000000000e+00
1.578118706275e+02,-7.661011692505e-01,16,7.196856730012e-01
1.578584458407e+02,-5.795971059073e-01,16,5.179474679231e-01
1.578933667422e+02,-4.384296305047e-01,16,3.727593720315e-01
1.579196015206e+02,-3.316070515954e-01,16,2.682695795280e-01
1.579393408246e+02,-2.507899641447e-01,16,1.930697728883e-01
1.579542102332e+02,-1.896567679049e-01,16,1.389495494373e-01
1.579654211982e+02,-1.434185348131e-01,16,1.000000000000e-01
1.579738795829e+02,-1.084491584558e-01,16,7.196856730012e-02
1.579802645149e+02,-8.200399169208e-02,16,5.179474679231e-02
1.579850861630e+02,-6.200613553099e-02,16,3.727593720315e-02
1.579887283646e+02,-4.688430025228e-02,16,2.682695795280e-02
1.579914802507e+02,-3.544989881613e-02,16,1.930697728883e-02
1.579935598089e+02,-2.680393913195e-02,16,1.389495494373e-02
1.579951315027e+02,-2.026652411911e-02,16,1.000000000000e-02
1.028314969994e+01,-1.142415342730e+00,17,1.000000000000e+05
1.037783797922e+01,-1.509182405032e+00,17,7.196856730012e+04
1.050555325767e+01,-1.992909944740e+00,17,5.179474679231e+04
1.067877518035e+01,-2.630275776349e+00,17,3.727593720315e+04
1.091533194840e+01,-3.468955143207e+00,17,2.682695795280e+04
1.124105599273e+01,-4.570486469542e+00,17,1.930697728883e+04
1.169391018698e+01,-6.013482837904e+00,17,1.389495494373e+04
1.233040385268e+01,-7.896791610386e+00,17,1.000000000000e+04
1.323548067928e+01,-1.034162399526e+01,17,7.196856730012e+03
1.453739641743e+01,-1.349053437225e+01,17,5.179474679231e+03
1.642902062515e+01,-1.749903244047e+01,17,3.727593720315e+03
1.919542218501e+01,-2.251217042310e+01,17,2.682695795280e+03
2.324215606391e+01,-2.861400981437e+01,17,1.930697728883e+03
2.910546153448e+01,-3.573578641593e+01,17,1.389495494373e+03
3.740234154675e+01,-4.351970322751e+01,17,1.000000000000e+03
4.865775108100e+01,-5.117990724127e+01,17,7.196856730012e+02
6.297793397992e+01,-5.748779679975e+01,17,5.179474679231e+02
7.969223580901e+01,-6.105887727557e+01,17,3.727593720315e+02
9.729063796974e+01,-6.095040594877e+01,17,2.682695795280e+02
1.139034383387e+02,-5.719276301207e+01,17,1.930697728883e+02
1.280602193280e+02,-5.077095937058e+01,17,1.389495494373e+02
1.391403008952e+02,-4.307465018312e+01,17,1.000000000000e+02
1.472839534789e+02,-3.531163338710e+01,17,7.196856730012e+01
1.530287072980e+02,-2.824124618709e+01,17,5.179474679231e+01
1.569901680006e+02,-2.220092801240e+01,17,3.727593720315e+01
1.596977074083e+02,-1.724755818388e+01,17,2.682695795280e+01
1.615495082374e+02,-1.329163743775e+01,17,1.930697728883e+01
1.628246448831e+02,-1.018650035079e+01,17,1.389495494373e+01
1.637116598584e+02,-7.776932102808e+00,17,1.000000000000e+01
1.643358655611e+02,-5.921454412982e+00,17,7.196856730012e+00
1.647802612749e+02,-4.500133247712e+00,17,5.179474679231e+00
1.651000867933e+02,-3.415334970103e+00,17,3.727593720315e+00
1.653324766370e+02,-2.589496510958e+00,17,2.682695795280e+00
1.655027191736e+02,-1.961944188986e+00,17,1.930697728883e+00
1.656282812187e+02,-1.485694770854e+00,17,1.389495494373e+00
1.657213989903e+02,-1.124614420904e+00,17,1.000000000000e+00
1.657907588850e+02,-8.510443208777e-01,17,7.196856730012e-01
1.658426009259e+02,-6.438831350571e-01,17,5.179474679231e-01
1.658814538804e+02,-4.870704981556e-01,17,3.727593720315e-01
1.659106328873e+02,-3.684037242839e-01,17,2.682695795280e-01
1.659325818123e+02,-2.786228130362e-01,17,1.930697728883e-01
1.659491124534e+02,-2.107073004240e-01,17,1.389495494373e-01
1.659615740547e+02,-1.593382623018e-01,17,1.000000000000e-01
1.659709749389e+02,-1.204879638726e-01,17,7.196856730012e-02
1.659780707144e+02,-9.110757720457e-02,17,5.179474679231e-02
1.659834288105e+02,-6.888992306675e-02,17,3.727593720315e-02
1.659874760352e+02,-5.208943281849e-02,17,2.682695795280e-02
1.659905338228e+02,-3.938565415184e-02,17,1.930697728883e-02
1.659928444801e+02,-2.977983902681e-02,17,1.389495494373e-02
1.659945907966e+02,-2.251663517984e-02,17,1.000000000000e-02
1.028276656094e+01,-1.142617521800e+00,18,1.000000000000e+05
1.037717016806e+01,-1.509538746386e+00,18,7.196856730012e+04
1.050439067225e+01,-1.993539414888e+00,18,5.179474679231e+04
1.067675456761e+01,-2.631390902671e+00,18,3.727593720315e+04
1.091182791404e+01,-3.470937679255e+00,18,2.682695795280e+04
1.123499819894e+01,-4.574026546344e+00,18,1.930697728883e+04
1.168348225739e+01,-6.019837013922e+00,18,1.389495494373e+04
1.231256122681e+01,-7.908264801398e+00,18,1.000000000000e+04
1.320521351491e+01,-1.036247286760e+01,18,7.196856730012e+03
1.448669257281e+01,-1.352865593427e+01,18,5.179474679231e+03
1.634564178122e+01,-1.756907450856e+01,18,3.727593720315e+03
1.906209833537e+01,-2.264106399542e+01,18,2.682695795280e+03
2.303800768123e+01,-2.885012850853e+01,18,1.930697728883e+03
2.881376864510e+01,-3.616205834612e+01,18,1.389495494373e+03
3.703156208998e+01,-4.426686435831e+01,18,1.000000000000e+03
4.828148578957e+01,-5.242628787876e+01,18,7.196856730012e+02
6.278419223238e+01,-5.942102063512e+01,18,5.179474679231e+02
7.999985964507e+01,-6.378541288384e+01,18,3.727593720315e+02
9.847840307425e+01,-6.439437745431e+01,18,2.682695795280e+02
1.162636517639e+02,-6.107759218195e+01,18,1.930697728883e+02
1.316836267115e+02,-5.472299283013e+01,18,1.389495494373e+02
1.439182147438e+02,-4.676695111892e+01,18,1.000000000000e+02
1.529969265074e+02,-3.854524785152e+01,18,7.196856730012e+01
1.594390090872e+02,-3.094492225761e+01,18,5.179474679231e+01
1.638943153113e+02,-2.439033909984e+01,18,3.727593720315e+01
1.669417399339e+02,-1.898255071475e+01,18,2.682695795280e+01
1.690246256847e+02,-1.464666972755e+01,18,1.930697728883e+01
1.704566954146e+02,-1.123446643178e+01,18,1.389495494373e+01
1.714509176938e+02,-8.582045710035e+00,18,1.000000000000e+01
1.721490961790e+02,-6.537176513240e+00,18,7.196856730012e+00
1.726451438069e+02,-4.969523151077e+00,18,5.179474679231e+00
1.730014814169e+02,-3.772370508879e+00,18,3.727593720315e+00
1.732599844900e+02,-2.860638218086e+00,18,2.682695795280e+00
1.734491002845e+02,-2.167619202303e+00,18,1.930697728883e+00
1.735884272060e+02,-1.641579270946e+00,18,1.389495494373e+00
1.736916606715e+02,-1.242689252381e+00,18,1.000000000000e+00
1.737685008070e+02,-9.404395831987e-01,18,7.196856730012e-01
1.738259018954e+02,-7.115420792781e-01,18,5.179474679231e-01
1.738689024700e+02,-5.382654016388e-01,18,3.727593720315e-01
1.739011856043e+02,-4.071336400700e-01,18,2.682695795280e-01
1.739254632758e+02,-3.079185964768e-01,18,1.930697728883e-01
1.739437442027e+02,-2.328646418830e-01,18,1.389495494373e-01
1.739575231904e+02,-1.760952344023e-01,18,1.000000000000e-01
1.739679167099e+02,-1.331600275843e-01,18,7.196856730012e-02
1.739757610452e+02,-1.006900914357e-01,18,5.179474679231e-02
1.739816839972e+02,-7.613589674557e-02,18,3.727593720315e-02
1.739861576610e+02,-5.756845204171e-02,18,2.682695795280e-02
1.739895375072e+02,-4.352851582437e-02,18,1.930697728883e-02
1.739920914591e+02,-3.291234312563e-02,18,1.389495494373e-02
1.739940216076e+02,-2.488516050376e-02,18,1.000000000000e-02
1.028241887930e+01,-1.142800687591e+00,19,1.000000000000e+05
1.037656405187e+01,-1.509861466957e+00,19,7.196856730012e+04
1.050333523896e+01,-1.994109247202e+00,19,5.179474679231e+04
1.067491959369e+01,-2.632399826632e+00,19,3.727593720315e+04
1.090864439086e+01,-3.472730186451e+00,19,2.682695795280e+04
1.122949112922e+01,-4.577224671497e+00,19,1.930697728883e+04
1.167399421967e+01,-6.025571873736e+00,19,1.389495494373e+04
1.229630708541e+01,-7.918608553981e+00,19,1.000000000000e+04
1.317759282876e+01,-1.038124820411e+01,19,7.196856730012e+03
1.444030396882e+01,-1.356295092458e+01,19,5.179474679231e+03
1.626906849094e+01,-1.763204341463e+01,19,3.727593720315e+03
1.893894576910e+01,-2.275694969000e+01,19,2.682695795280e+03
2.284771999642e+01,-2.906271451762e+01,19,1.930697728883e+03
2.853785984218e+01,-3.654718524830e+01,19,1.389495494373e+03
3.667176295029e+01,-4.494628683591e+01,19,1.000000000000e+03
4.789639854712e+01,-5.357136987949e+01,19,7.196856730012e+02
6.253895614738e+01,-6.122292679921e+01,19,5.179474679231e+02
8.019267204605e+01,-6.637286605339e+01,19,3.727593720315e+02
9.948701191931e+01,-6.772816657644e+01,19,2.682695795280e+02
1.184063068197e+02,-6.491166675640e+01,19,1.930697728883e+02
1.350896629722e+02,-5.868977249491e+01,19,1.389495494373e+02
1.485086951590e+02,-5.052292658928e+01,19,1.000000000000e+02
1.585642693579e+02,-4.186723672187e+01,19,7.196856730012e+01
1.657436130598e+02,-3.374180717754e+01,19,5.179474679231e+01
1.707247857644e+02,-2.666596960494e+01,19,3.727593720315e+01
1.741354510121e+02,-2.079162125910e+01,19,2.682695795280e+01
1.764655973073e+02,-1.606258379455e+01,19,1.930697728883e+01
1.780655167678e+02,-1.233110118903e+01,19,1.389495494373e+01
1.791742438052e+02,-9.425380189473e+00,19,1.000000000000e+01
1.799512777949e+02,-7.182567413982e+00,19,7.196856730012e+00
1.805022690781e+02,-5.461764931038e+00,19,5.179474679231e+00
1.808973633509e+02,-4.146914282238e+00,19,3.727593720315e+00
1.811835305540e+02,-3.145144869362e+00,19,2.682695795280e+00
1.813926058924e+02,-2.383470005365e+00,19,1.930697728883e+00
1.815464684994e+02,-1.805197104709e+00,19,1.389495494373e+00
1.816603710837e+02,-1.366633377538e+00,19,1.000000000000e+00
1.817450928948e+02,-1.034285073699e+00,19,7.196856730012e-01
1.818083467407e+02,-7.825728719090e-01,19,5.179474679231e-01
1.818557113592e+02,-5.920137353178e-01,19,3.727593720315e-01
1.818912590116e+02,-4.477964545296e-01,19,2.682695795280e-01
1.819179848370e+02,-3.386771183505e-01,19,1.930697728883e-01
1.819381052648e+02,-2.561286805071e-01,19,1.389495494373e-01
1.819532684817e+02,-1.936893873632e-01,19,1.000000000000e-01
1.819647048252e+02,-1.464653132097e-01,19,7.196856730012e-02
1.819733354670e+02,-1.107515136152e-01,19,5.179474679231e-02
1.819798516998e+02,-8.374404470555e-02,19,3.727593720315e-02
1.819847732290e+02,-6.332135114605e-02,19,2.682695795280e-02
1.819884912963e+02,-4.787847996236e-02,19,1.930697728883e-02
1.819913007416e+02,-3.620144921622e-02,19,1.389495494373e-02
1.819934239331e+02,-2.737209882667e-02,19,1.000000000000e-02
1.028210195087e+01,-1.142967401254e+00,20,1.000000000000e+05
1.037601145947e+01,-1.510155109163e+00,20,7.196856730012e+04
1.050237279884e+01,-1.994627529520e+00,20,5.179474679231e+04
1.067324580649e+01,-2.633317017690e+00,20,3.727593720315e+04
1.090573934813e+01,-3.474358699350e+00,20,2.682695795280e+04
1.122446301334e+01,-4.580127996835e+00,20,1.930697728883e+04
1.166532468094e+01,-6.030773427590e+00,20,1.389495494373e+04
1.228143894774e+01,-7.927980879726e+00,20,1.000000000000e+04
1.315228790787e+01,-1.039824201869e+01,20,7.196856730012e+03
1.439770782925e+01,-1.359396054019e+01,20,5.179474679231e+03
1.619851727386e+01,-1.768893894317e+01,20,3.727593720315e+03
1.882489508695e+01,-2.286164910475e+01,20,2.682695795280e+03
2.267008496426e+01,-2.925498503920e+01,20,1.930697728883e+03
2.827696879858e+01,-3.689652747556e+01,20,1.389495494373e+03
3.632398055109e+01,-4.556605224276e+01,20,1.000000000000e+03
4.750751939006e+01,-5.462548834764e+01,20,7.196856730012e+02
6.225321726760e+01,-6.290354213187e+01,20,5.179474679231e+02
8.028709440418e+01,-6.882668644929e+01,20,3.727593720315e+02
1.003341545804e+02,-7.094967592109e+01,20,2.682695795280e+02
1.203452110171e+02,-6.868653634266e+01,20,1.930697728883e+02
1.382859704285e+02,-6.266064414249e+01,20,1.389495494373e+02
1.529143283988e+02,-5.433328378918e+01,20,1.000000000000e+02
1.639858247340e+02,-4.527101346999e+01,20,7.196856730012e+01
1.719414041937e+02,-3.662778635578e+01,20,5.179474679231e+01
1.774804088770e+02,-2.902543587234e+01,20,3.727593720315e+01
1.812779216086e+02,-2.267344605777e+01,20,2.682695795280e+01
1.838717871557e+02,-1.753865966207e+01,20,1.930697728883e+01
1.856506979581e+02,-1.347601594733e+01,20,1.389495494373e+01
1.868813831948e+02,-1.030672561508e+01,20,1.000000000000e+01
1.877422562037e+02,-7.857513187632e+00,20,7.196856730012e+00
1.883515453897e+02,-5.976796340300e+00,20,5.179474679231e+00
1.887876786801e+02,-4.538932032899e+00,20,3.727593720315e+00
1.891030833756e+02,-3.442997481328e+00,20,2.682695795280e+00
1.893332177480e+02,-2.609486014008e+00,20,1.930697728883e+00
1.895023945521e+02,-1.976542340169e+00,20,1.389495494373e+00
1.896275241490e+02,-1.496443457444e+00,20,1.000000000000e+00
1.897205316530e+02,-1.132578906472e+00,20,7.196856730012e-01
1.897899334545e+02,-8.569744448097e-01,20,5.179474679231e-01
1.898418793965e+02,-6.483148929133e-01,20,3.727593720315e-01
1.898808524492e+02,-4.903918229590e-01,20,2.682695795280e-01
1.899101461181e+02,-3.708981824204e-01,20,1.930697728883e-01
1.899321954233e+02,-2.804993044691e-01,20,1.389495494373e-01
1.899488098046e+02,-2.121206574102e-01,20,1.000000000000e-01
1.899613392139e+02,-1.604037843579e-01,20,7.196856730012e-02
1.899707939391e+02,-1.212918229681e-01,20,5.179474679231e-02
1.899779318952e+02,-9.171435508295e-02,20,3.727593720315e-02
1.899833227259e+02,-6.934812335477e-02,20,2.682695795280e-02
1.899873951824e+02,-5.243554269414e-02,20,1.930697728883e-02
1.899904723231e+02,-3.964715508630e-02,20,1.389495494373e-02
1.899927977706e+02,-2.997744888431e-02,20,1.000000000000e-02
1.028181186837e+01,-1.143119783784e+00,21,1.000000000000e+05
1.037550560149e+01,-1.510423432620e+00,21,7.196856730012e+04
1.050149158192e+01,-1.995100951119e+00,21,5.179474679231e+04
1.067171286658e+01,-2.634154432903e+00,21,3.727593720315e+04
1.090307779300e+01,-3.475844710109e+00,21,2.682695795280e+04
1.121985402238e+01,-4.582775402636e+00,21,1.930697728883e+04
1.165737225883e+01,-6.035512511402e+00,21,1.389495494373e+04
1.226778724670e+01,-7.936511764118e+00,21,1.000000000000e+04
1.312902064073e+01,-1.041369432995e+01,21,7.196856730012e+03
1.435846162340e+01,-1.362212954754e+01,21,5.179474679231e+03
1.613331759862e+01,-1.774058367009e+01,21,3.727593720315e+03
1.871901261187e+01,-2.295666593105e+01,21,2.682695795280e+03
2.250400076517e+01,-2.942961389590e+01,21,1.930697728883e+03
2.803026650634e+01,-3.721459466446e+01,21,1.389495494373e+03
3.598876173615e+01,-4.613310002118e+01,21,1.000000000000e+03
4.711867097790e+01,-5.559781974984e+01,21,7.196856730012e+02
6.193602779085e+01,-6.447229986350e+01,21,5.179474679231e+02
8.029744707169e+01,-7.115280086521e+01,21,3.727593720315e+02
1.010361087568e+02,-7.405817836694e+01,21,2.682695795280e+02
1.220937768394e+02,-7.239523632022e+01,21,1.930697728883e+02
1.412804416287e+02,-6.662596168047e+01,21,1.389495494373e+02
1.571380946201e+02,-5.818920996247e+01,21,1.000000000000e+02
1.692617301468e+02,-4.875015600156e+01,21,7.196856730012e+01
1.780314351432e+02,-3.959877961407e+01,21,5.179474679231e+01
1.841600967412e+02,-3.146635076882e+01,21,3.727593720315e+01
1.883682702191e+02,-2.462669240393e+01,21,2.682695795280e+01
1.912425756048e+02,-1.907417077581e+01,21,1.930697728883e+01
1.932118349447e+02,-1.466881825814e+01,21,1.389495494373e+01
1.945720837898e+02,-1.122587012059e+01,21,1.000000000000e+01
1.955218784290e+02,-8.561898966853e+00,21,7.196856730012e+00
1.961928815599e+02,-6.514554692555e+00,21,5.179474679231e+00
1.966723737076e+02,-4.948389303207e+00,21,3.727593720315e+00
1.970186115938e+02,-3.754176980482e+00,21,2.682695795280e+00
1.972709176416e+02,-2.845656604038e+00,21,1.930697728883e+00
1.974561948344e+02,-2.155609027688e+00,21,1.389495494373e+00
1.975931137966e+02,-1.632116145418e+00,21,1.000000000000e+00
1.976948135893e+02,-1.235319192219e+00,21,7.196856730012e-01
1.977706600310e+02,-9.347457283632e-01,21,5.179474679231e-01
1.978274054313e+02,-7.071682675033e-01,21,3.727593720315e-01
1.978699652578e+02,-5.349194003759e-01,21,2.682695795280e-01
1.979019467411e+02,-4.045815923287e-01,21,1.930697728883e-01
1.979260144618e+02,-3.059764018894e-01,21,1.389495494373e-01
1.979441470355e+02,-2.313889807465e-01,21,1.000000000000e-01
1.979578198052e+02,-1.749754046281e-01,21,7.196856730012e-02
1.979681364211e+02,-1.323109987157e-01,21,5.179474679231e-02
1.979759245601e+02,-1.000468160122e-01,21,3.727593720315e-02
1.979818061383e+02,-7.564876189040e-02,21,2.682695795280e-02
1.979862491580e+02,-5.719970014766e-02,21,1.930697728883e-02
1.979896061995e+02,-4.324945852340e-02,21,1.389495494373e-02
1.979921431177e+02,-3.270120941234e-02,21,1.000000000000e-02
1.028154535950e+01,-1.143259606666e+00,22,1.000000000000e+05
1.037504079020e+01,-1.510669575756e+00,22,7.196856730012e+04
1.050068172385e+01,-1.995535092377e+00,22,5.179474679231e+04
1.067030371766e+01,-2.634922039187e+00,22,3.727593720315e+04
1.090063035722e+01,-3.477206116728e+00,22,2.682695795280e+04
1.121561388630e+01,-4.585199232237e+00,22,1.930697728883e+04
1.165005162742e+01,-6.039847983338e+00,22,1.389495494373e+04
1.225520892092e+01,-7.944309092598e+00,22,1.000000000000e+04
1.310755551701e+01,-1.042780417532e+01,22,7.196856730012e+03
1.432218842093e+01,-1.364782666855e+01,22,5.179474679231e+03
1.607289282836e+01,-1.778766009911e+01,22,3.727593720315e+03
1.862048153646e+01,-2.304325123564e+01,22,2.682695795280e+03
2.234846823309e+01,-2.958883871445e+01,22,1.930697728883e+03
2.779690612908e+01,-3.750520113858e+01,22,1.389495494373e+03
3.566630608183e+01,-4.665340625762e+01,22,1.000000000000e+03
4.673273697569e+01,-5.649650303181e+01,22,7.196856730012e+02
6.159483292418e+01,-6.593799572063e+01,22,5.179474679231e+02
8.023618804660e+01,-7.335739026183e+01,22,3.727593720315e+02
1.016077833538e+02,-7.705405480480e+01,22,2.682695795280e+02
1.236649379840e+02,-7.603212919234e+01,22,1.930697728883e+02
1.440811291338e+02,-7.057704053904e+01,22,1.389495494373e+02
1.611833184665e+02,-6.208237546317e+01,22,1.000000000000e+02
1.743923992582e+02,-5.229841729816e+01,22,7.196856730012e+01
1.840129208712e+02,-4.265074784550e+01,22,5.179474679231e+01
1.907628428376e+02,-3.398632666066e+01,22,3.727593720315e+01
1.954056527032e+02,-2.665001978324e+01,22,2.682695795280e+01
1.985773593692e+02,-2.066838440594e+01,22,1.930697728883e+01
2.007485306549e+02,-1.590911203528e+01,22,1.389495494373e+01
2.022460964556e+02,-1.218259994423e+01,22,1.000000000000e+01
2.032899927294e+02,-9.295608959100e+00,22,7.196856730012e+00
2.040261869265e+02,-7.074976867196e+00,22,5.179474679231e+00
2.045513949554e+02,-5.375251436658e+00,22,3.727593720315e+00
2.049300839406e+02,-4.078664203773e+00,22,2.682695795280e+00
2.052056874030e+02,-3.091971111388e+00,22,1.930697728883e+00
2.054078588331e+02,-2.342391200017e+00,22,1.389495494373e+00
2.055571339628e+02,-1.773648087042e+00,22,1.000000000000e+00
2.056679352142e+02,-1.342504038263e+00,22,7.196856730012e-01
2.057505244656e+02,-1.015885651477e+00,22,5.179474679231e-01
2.058122883134e+02,-7.685732515242e-01,22,3.727593720315e-01
2.058585967778e+02,-5.813788415189e-01,22,2.682695795280e-01
2.058933863284e+02,-4.397271515965e-01,22,1.930697728883e-01
2.059195621642e+02,-3.325598608359e-01,22,1.389495494373e-01
2.059392800504e+02,-2.514942935527e-01,22,1.000000000000e-01
2.059541465282e+02,-1.901801376095e-01,22,7.196856730012e-02
2.059653628724e+02,-1.438090200746e-01,22,5.179474679231e-02
2.059738296715e+02,-1.087414156259e-01,22,3.727593720315e-02
2.059802234531e+02,-8.222325997459e-02,22,2.682695795280e-02
2.059850532155e+02,-6.217094845057e-02,22,1.930697728883e-02
2.059887023663e+02,-4.700835731493e-02,22,1.389495494373e-02
2.059914599720e+02,-3.554337914637e-02,22,1.000000000000e-02
1.028129966300e+01,-1.143388361014e+00,23,1.000000000000e+05
1.037461222477e+01,-1.510896178995e+00,23,7.196856730012e+04
1.049993489525e+01,-1.995934645323e+00,23,5.179474679231e+04
1.066900394995e+01,-2.635628210584e+00,23,3.727593720315e+04
1.089837221117e+01,-3.478457943492e+00,23,2.682695795280e+04
1.121170005966e+01,-4.587426608322e+00,23,1.930697728883e+04
1.164329046392e+01,-6.043829146746e+00,23,1.389495494373e+04
1.224358244358e+01,-7.951463138818e+00,23,1.000000000000e+04
1.308769181211e+01,-1.044073795251e+01,23,7.196856730012e+03
1.428856529871e+01,-1.367136003988e+01,23,5.179474679231e+03
1.601674475368e+01,-1.783073892606e+01,23,3.727593720315e+03
1.852858557985e+01,-2.312245352133e+01,23,2.682695795280e+03
2.220258439777e+01,-2.973454427208e+01,23,1.930697728883e+03
2.757605143978e+01,-3.777158985074e+01,23,1.389495494373e+03
3.535656916701e+01,-4.713213336524e+01,23,1.000000000000e+03
4.635187053205e+01,-5.732875506153e+01,23,7.196856730012e+02
6.123574808525e+01,-6.730877756755e+01,23,5.179474679231e+02
8.011413420193e+01,-7.544672200650e+01,23,3.727593720315e+02
1.020627806181e+02,-7.993856975538e+01,23,2.682695795280e+02
1.250710887589e+02,-7.959275452116e+01,23,1.930697728883e+02
1.466961663082e+02,-7.450610692868e+01,23,1.389495494373e+02
1.650536222121e+02,-6.600493288201e+01,23,1.000000000000e+02
1.793785032828e+02,-5.590973443122e+01,23,7.196856730012e+01
1.898852330806e+02,-4.577969920453e+01,23,5.179474679231e+01
1.972877207448e+02,-3.658297828346e+01,23,3.727593720315e+01
2.023892620834e+02,-2.874208099316e+01,23,2.682695795280e+01
2.058755515084e+02,-2.232056204590e+01,23,1.930697728883e+01
2.082603950059e+02,-1.719649769016e+01,23,1.389495494373e+01
2.099031750082e+02,-1.317669947337e+01,23,1.000000000000e+01
2.110464486038e+02,-1.005852646118e+01,23,7.196856730012e+00
2.118513713484e+02,-7.657999314032e+00,23,5.179474679231e+00
2.124246891657e+02,-5.819483579426e+00,23,3.727593720315e+00
2.128374692407e+02,-4.416439899097e+00,23,2.682695795280e+00
2.131375089012e+02,-3.348418832282e+00,23,1.930697728883e+00
2.133573760520e+02,-2.536882872350e+00,23,1.389495494373e+00
2.135195785912e+02,-1.921035920182e+00,23,1.000000000000e+00
2.136398930416e+02,-1.454131548545e+00,23,7.196856730012e-01
2.137295247549e+02,-1.100393141586e+00,23,5.179474679231e-01
2.137965268932e+02,-8.325292367710e-01,23,3.727593720315e-01
2.138467463502e+02,-6.297698008481e-01,23,2.682695795280e-01
2.138844645025e+02,-4.763346636240e-01,23,1.930697728883e-01
2.139128383142e+02,-3.602495693241e-01,23,1.389495494373e-01
2.139342087257e+02,-2.724365319864e-01,23,1.000000000000e-01
2.139503193122e+02,-2.060179468818e-01,23,7.196856730012e-02
2.139624732525e+02,-1.557858662575e-01,23,5.179474679231e-02
2.139716472061e+02,-1.177981420547e-01,23,3.727593720315e-02
2.139785746570e+02,-8.907161082829e-02,23,2.682695795280e-02
2.139838073473e+02,-6.734928373012e-02,23,1.930697728883e-02
2.139877608192e+02,-5.092384924813e-02,23,1.389495494373e-02
2.139907483308e+02,-3.850395682194e-02,23,1.000000000000e-02
1.028107243263e+01,-1.143507310915e+00,24,1.000000000000e+05
